CMDLINE c:\users\ialrazi\powersynth\cornerstitch_dev\powercad-full\venv_64bit\scripts\python.exe powercad\recursive_suite\perf_test.py
MEM 149.042969 1571608975.0420
MEM 149.042969 1571608975.1420
MEM 149.042969 1571608975.2420
MEM 149.042969 1571608975.3420
MEM 149.042969 1571608975.4430
MEM 149.042969 1571608975.5430
MEM 149.042969 1571608975.6430
MEM 149.042969 1571608975.7440
MEM 149.042969 1571608975.8440
MEM 149.042969 1571608975.9440
MEM 149.042969 1571608976.0440
MEM 149.042969 1571608976.1450
MEM 149.042969 1571608976.2450
MEM 149.042969 1571608976.3460
MEM 149.042969 1571608976.4460
MEM 149.042969 1571608976.5470
MEM 149.042969 1571608976.6470
MEM 149.042969 1571608976.7470
MEM 149.042969 1571608976.8480
MEM 149.042969 1571608976.9480
MEM 149.042969 1571608977.0480
MEM 149.042969 1571608977.1490
MEM 149.042969 1571608977.2500
MEM 149.042969 1571608977.3500
MEM 149.042969 1571608977.4510
MEM 149.042969 1571608977.5510
MEM 149.042969 1571608977.6520
MEM 149.042969 1571608977.7520
MEM 149.042969 1571608977.8520
MEM 149.042969 1571608977.9520
MEM 149.042969 1571608978.0530
MEM 149.042969 1571608978.1540
MEM 149.042969 1571608978.2540
MEM 149.042969 1571608978.3540
MEM 149.042969 1571608978.4550
MEM 149.042969 1571608978.5560
MEM 149.042969 1571608978.6560
MEM 149.042969 1571608978.7560
MEM 149.042969 1571608978.8560
MEM 149.042969 1571608978.9570
MEM 149.042969 1571608979.0570
MEM 149.042969 1571608979.1580
MEM 149.042969 1571608979.2580
MEM 149.042969 1571608979.3590
MEM 149.042969 1571608979.4590
MEM 149.042969 1571608979.5590
MEM 149.042969 1571608979.6600
MEM 149.042969 1571608979.7600
MEM 149.042969 1571608979.8600
MEM 149.042969 1571608979.9600
MEM 149.042969 1571608980.0610
MEM 149.042969 1571608980.1610
MEM 149.042969 1571608980.2620
MEM 149.042969 1571608980.3620
MEM 149.042969 1571608980.4630
MEM 149.042969 1571608980.5630
MEM 149.042969 1571608980.6630
MEM 149.042969 1571608980.7640
MEM 149.042969 1571608980.8640
MEM 149.042969 1571608980.9640
MEM 149.042969 1571608981.0640
MEM 149.042969 1571608981.1650
MEM 149.042969 1571608981.2660
MEM 149.042969 1571608981.3660
MEM 149.042969 1571608981.4660
MEM 149.042969 1571608981.5670
MEM 149.042969 1571608981.6670
MEM 149.042969 1571608981.7670
MEM 149.042969 1571608981.8680
MEM 149.042969 1571608981.9680
MEM 149.042969 1571608982.0680
MEM 149.042969 1571608982.1680
MEM 149.042969 1571608982.2690
MEM 149.042969 1571608982.3690
MEM 149.042969 1571608982.4700
MEM 149.042969 1571608982.5700
MEM 149.042969 1571608982.6700
MEM 149.042969 1571608982.7710
MEM 149.042969 1571608982.8710
MEM 149.042969 1571608982.9720
MEM 149.042969 1571608983.0720
MEM 149.042969 1571608983.1720
MEM 149.042969 1571608983.2720
MEM 149.042969 1571608983.3730
MEM 149.042969 1571608983.4740
MEM 149.042969 1571608983.5740
MEM 149.042969 1571608983.6740
MEM 149.042969 1571608983.7750
MEM 149.042969 1571608983.8750
MEM 149.042969 1571608983.9750
MEM 149.042969 1571608984.0760
MEM 149.042969 1571608984.1760
MEM 149.042969 1571608984.2760
MEM 149.042969 1571608984.3760
MEM 149.042969 1571608984.4770
MEM 149.042969 1571608984.5780
MEM 149.042969 1571608984.6780
MEM 149.042969 1571608984.7790
MEM 149.042969 1571608984.8790
MEM 149.042969 1571608984.9790
MEM 149.042969 1571608985.0800
MEM 149.042969 1571608985.1800
MEM 149.042969 1571608985.2800
MEM 149.042969 1571608985.3810
MEM 149.042969 1571608985.4810
MEM 149.042969 1571608985.5820
MEM 149.042969 1571608985.6820
MEM 149.042969 1571608985.7820
MEM 149.042969 1571608985.8830
MEM 149.042969 1571608985.9830
MEM 149.042969 1571608986.0840
MEM 149.042969 1571608986.1840
MEM 149.042969 1571608986.2850
MEM 149.042969 1571608986.3850
MEM 149.042969 1571608986.4850
MEM 149.042969 1571608986.5850
MEM 149.042969 1571608986.6860
MEM 149.042969 1571608986.7860
MEM 149.042969 1571608986.8860
MEM 149.042969 1571608986.9870
MEM 149.042969 1571608987.0870
MEM 149.042969 1571608987.1870
MEM 149.042969 1571608987.2870
MEM 149.042969 1571608987.3880
MEM 149.042969 1571608987.4880
MEM 149.042969 1571608987.5880
MEM 149.042969 1571608987.6880
MEM 149.042969 1571608987.7890
MEM 149.042969 1571608987.8890
MEM 149.042969 1571608987.9890
MEM 149.042969 1571608988.0900
MEM 149.042969 1571608988.1900
MEM 149.042969 1571608988.2910
MEM 149.042969 1571608988.3910
MEM 149.042969 1571608988.4910
MEM 149.042969 1571608988.5910
MEM 149.042969 1571608988.6920
MEM 149.042969 1571608988.7920
MEM 149.042969 1571608988.8930
MEM 149.042969 1571608988.9930
MEM 149.042969 1571608989.0940
MEM 149.042969 1571608989.1950
MEM 149.042969 1571608989.2950
MEM 149.042969 1571608989.3960
MEM 149.042969 1571608989.4960
MEM 149.042969 1571608989.5960
MEM 149.042969 1571608989.6960
MEM 149.042969 1571608989.7970
MEM 149.042969 1571608989.8980
MEM 149.042969 1571608989.9980
MEM 149.042969 1571608990.0980
MEM 149.042969 1571608990.1980
MEM 149.042969 1571608990.2990
MEM 149.042969 1571608990.3990
MEM 149.042969 1571608990.4990
MEM 149.042969 1571608990.6000
MEM 149.042969 1571608990.7000
MEM 149.042969 1571608990.8000
MEM 149.042969 1571608990.9010
MEM 149.042969 1571608991.0010
MEM 149.042969 1571608991.1010
MEM 149.042969 1571608991.2020
MEM 149.042969 1571608991.3020
MEM 149.042969 1571608991.4020
MEM 149.042969 1571608991.5020
MEM 149.042969 1571608991.6030
MEM 149.042969 1571608991.7030
MEM 149.042969 1571608991.8040
MEM 149.042969 1571608991.9040
MEM 149.042969 1571608992.0050
MEM 149.042969 1571608992.1050
MEM 149.042969 1571608992.2060
MEM 149.042969 1571608992.3060
MEM 149.042969 1571608992.4070
MEM 149.042969 1571608992.5070
MEM 149.042969 1571608992.6070
MEM 149.042969 1571608992.7080
MEM 149.042969 1571608992.8080
MEM 149.042969 1571608992.9090
MEM 149.042969 1571608993.0090
MEM 149.042969 1571608993.1090
MEM 149.042969 1571608993.2090
MEM 149.042969 1571608993.3100
MEM 149.042969 1571608993.4100
MEM 149.042969 1571608993.5120
MEM 149.042969 1571608993.6120
MEM 149.042969 1571608993.7130
MEM 149.042969 1571608993.8130
MEM 149.042969 1571608993.9130
MEM 149.042969 1571608994.0140
MEM 149.042969 1571608994.1140
MEM 149.042969 1571608994.2150
MEM 149.042969 1571608994.3150
MEM 149.042969 1571608994.4150
MEM 149.042969 1571608994.5150
MEM 149.042969 1571608994.6160
MEM 149.042969 1571608994.7170
MEM 149.042969 1571608994.8170
MEM 149.042969 1571608994.9170
MEM 149.042969 1571608995.0170
MEM 149.042969 1571608995.1180
MEM 149.042969 1571608995.2180
MEM 149.042969 1571608995.3180
MEM 149.042969 1571608995.4190
MEM 149.042969 1571608995.5190
MEM 149.042969 1571608995.6200
MEM 149.042969 1571608995.7200
MEM 149.042969 1571608995.8200
MEM 149.042969 1571608995.9200
MEM 149.042969 1571608996.0210
MEM 149.042969 1571608996.1210
MEM 149.042969 1571608996.2210
MEM 149.042969 1571608996.3210
MEM 149.042969 1571608996.4220
MEM 149.042969 1571608996.5220
MEM 149.042969 1571608996.6220
MEM 149.042969 1571608996.7220
MEM 149.042969 1571608996.8230
MEM 149.042969 1571608996.9230
MEM 149.042969 1571608997.0230
MEM 149.042969 1571608997.1240
MEM 149.042969 1571608997.2240
MEM 149.042969 1571608997.3250
MEM 149.042969 1571608997.4250
MEM 149.042969 1571608997.5250
MEM 149.042969 1571608997.6250
MEM 149.042969 1571608997.7260
MEM 149.042969 1571608997.8260
MEM 149.042969 1571608997.9270
MEM 149.042969 1571608998.0270
MEM 149.042969 1571608998.1270
MEM 149.042969 1571608998.2280
MEM 149.042969 1571608998.3280
MEM 149.042969 1571608998.4290
MEM 149.042969 1571608998.5290
MEM 149.042969 1571608998.6290
MEM 149.042969 1571608998.7290
MEM 149.042969 1571608998.8300
MEM 149.042969 1571608998.9300
MEM 149.042969 1571608999.0300
MEM 149.042969 1571608999.1310
MEM 149.042969 1571608999.2310
MEM 149.042969 1571608999.3320
MEM 149.042969 1571608999.4320
MEM 149.042969 1571608999.5320
MEM 149.042969 1571608999.6330
MEM 149.042969 1571608999.7330
MEM 149.042969 1571608999.8330
MEM 149.042969 1571608999.9340
MEM 149.042969 1571609000.0340
MEM 149.042969 1571609000.1350
MEM 149.042969 1571609000.2350
MEM 149.042969 1571609000.3350
MEM 149.042969 1571609000.4350
MEM 149.042969 1571609000.5360
MEM 149.042969 1571609000.6360
MEM 149.042969 1571609000.7370
MEM 149.042969 1571609000.8370
MEM 149.042969 1571609000.9370
MEM 149.042969 1571609001.0380
MEM 149.042969 1571609001.1380
MEM 149.042969 1571609001.2380
MEM 149.042969 1571609001.3380
MEM 149.042969 1571609001.4390
MEM 149.042969 1571609001.5390
MEM 149.042969 1571609001.6390
MEM 149.042969 1571609001.7400
MEM 149.042969 1571609001.8400
MEM 149.042969 1571609001.9410
MEM 149.042969 1571609002.0410
MEM 149.042969 1571609002.1410
MEM 149.042969 1571609002.2410
MEM 149.042969 1571609002.3420
MEM 149.042969 1571609002.4420
MEM 149.042969 1571609002.5430
MEM 149.042969 1571609002.6430
MEM 149.042969 1571609002.7430
MEM 149.042969 1571609002.8440
MEM 149.042969 1571609002.9440
MEM 149.042969 1571609003.0440
MEM 149.042969 1571609003.1440
MEM 149.042969 1571609003.2450
MEM 149.042969 1571609003.3450
MEM 149.042969 1571609003.4460
MEM 149.042969 1571609003.5460
MEM 149.042969 1571609003.6460
MEM 149.042969 1571609003.7470
MEM 149.042969 1571609003.8470
MEM 149.042969 1571609003.9470
MEM 149.042969 1571609004.0470
MEM 149.042969 1571609004.1480
MEM 149.042969 1571609004.2480
MEM 149.042969 1571609004.3490
MEM 149.042969 1571609004.4500
MEM 149.042969 1571609004.5510
MEM 149.042969 1571609004.6510
MEM 149.042969 1571609004.7510
MEM 149.042969 1571609004.8520
MEM 149.042969 1571609004.9520
MEM 149.042969 1571609005.0520
MEM 149.042969 1571609005.1530
MEM 149.042969 1571609005.2530
MEM 149.042969 1571609005.3540
MEM 149.042969 1571609005.4540
MEM 149.042969 1571609005.5540
MEM 149.042969 1571609005.6540
MEM 149.042969 1571609005.7550
MEM 149.042969 1571609005.8560
MEM 149.042969 1571609005.9560
MEM 149.042969 1571609006.0560
MEM 149.042969 1571609006.1560
MEM 149.042969 1571609006.2570
MEM 149.042969 1571609006.3570
MEM 149.042969 1571609006.4580
MEM 149.042969 1571609006.5580
MEM 149.042969 1571609006.6580
MEM 149.042969 1571609006.7580
MEM 149.042969 1571609006.8590
MEM 149.042969 1571609006.9590
MEM 149.042969 1571609007.0590
MEM 149.042969 1571609007.1600
MEM 149.042969 1571609007.2600
MEM 149.042969 1571609007.3610
MEM 149.042969 1571609007.4610
MEM 149.042969 1571609007.5620
MEM 149.042969 1571609007.6620
MEM 149.042969 1571609007.7620
MEM 149.042969 1571609007.8630
MEM 149.042969 1571609007.9630
MEM 149.042969 1571609008.0630
MEM 149.042969 1571609008.1630
MEM 149.042969 1571609008.2640
MEM 149.042969 1571609008.3640
MEM 149.042969 1571609008.4650
MEM 149.042969 1571609008.5650
MEM 149.042969 1571609008.6660
MEM 149.042969 1571609008.7660
MEM 149.042969 1571609008.8660
MEM 149.042969 1571609008.9660
MEM 149.042969 1571609009.0670
MEM 149.042969 1571609009.1670
MEM 149.042969 1571609009.2680
MEM 149.042969 1571609009.3680
MEM 149.042969 1571609009.4680
MEM 149.042969 1571609009.5690
MEM 149.042969 1571609009.6690
MEM 149.042969 1571609009.7700
MEM 149.042969 1571609009.8700
MEM 149.042969 1571609009.9710
MEM 149.042969 1571609010.0710
MEM 149.042969 1571609010.1710
MEM 149.042969 1571609010.2710
MEM 149.042969 1571609010.3720
MEM 149.042969 1571609010.4720
MEM 149.042969 1571609010.5720
MEM 149.042969 1571609010.6730
MEM 149.042969 1571609010.7730
MEM 149.042969 1571609010.8740
MEM 149.042969 1571609010.9740
MEM 149.042969 1571609011.0740
MEM 149.042969 1571609011.1740
MEM 149.042969 1571609011.2750
MEM 149.042969 1571609011.3750
MEM 149.042969 1571609011.4750
MEM 149.042969 1571609011.5760
MEM 149.042969 1571609011.6760
MEM 149.042969 1571609011.7770
MEM 149.042969 1571609011.8770
MEM 149.042969 1571609011.9770
MEM 149.042969 1571609012.0780
MEM 149.042969 1571609012.1790
MEM 149.042969 1571609012.2790
MEM 149.042969 1571609012.3800
MEM 149.042969 1571609012.4800
MEM 149.042969 1571609012.5810
MEM 149.042969 1571609012.6810
MEM 149.042969 1571609012.7810
MEM 149.042969 1571609012.8820
MEM 149.042969 1571609012.9820
MEM 149.042969 1571609013.0830
MEM 149.042969 1571609013.1830
MEM 149.042969 1571609013.2830
MEM 149.042969 1571609013.3840
MEM 149.042969 1571609013.4840
MEM 149.042969 1571609013.5840
MEM 149.042969 1571609013.6850
MEM 149.042969 1571609013.7850
MEM 149.042969 1571609013.8850
MEM 149.042969 1571609013.9860
MEM 149.042969 1571609014.0860
MEM 149.042969 1571609014.1870
MEM 149.042969 1571609014.2870
MEM 149.042969 1571609014.3880
MEM 149.042969 1571609014.4880
MEM 149.042969 1571609014.5880
MEM 149.042969 1571609014.6890
MEM 149.042969 1571609014.7890
MEM 149.042969 1571609014.8900
MEM 149.042969 1571609014.9900
MEM 149.042969 1571609015.0910
MEM 149.042969 1571609015.1910
MEM 149.042969 1571609015.2920
MEM 149.042969 1571609015.3920
MEM 149.042969 1571609015.4930
MEM 149.042969 1571609015.5930
MEM 149.042969 1571609015.6930
MEM 149.042969 1571609015.7940
MEM 149.042969 1571609015.8940
MEM 149.042969 1571609015.9940
MEM 149.042969 1571609016.0940
MEM 149.042969 1571609016.1950
MEM 149.042969 1571609016.2950
MEM 149.042969 1571609016.3950
MEM 149.042969 1571609016.4950
MEM 149.042969 1571609016.5960
MEM 149.042969 1571609016.6960
MEM 149.042969 1571609016.7960
MEM 149.042969 1571609016.8970
MEM 149.042969 1571609016.9970
MEM 149.042969 1571609017.0970
MEM 149.042969 1571609017.1970
MEM 149.042969 1571609017.2980
MEM 149.042969 1571609017.3980
MEM 149.042969 1571609017.4990
MEM 149.042969 1571609017.5990
MEM 149.042969 1571609017.6990
MEM 149.042969 1571609017.8000
MEM 149.042969 1571609017.9000
MEM 149.042969 1571609018.0000
MEM 149.042969 1571609018.1000
MEM 149.042969 1571609018.2010
MEM 149.042969 1571609018.3010
MEM 149.042969 1571609018.4010
MEM 149.042969 1571609018.5020
MEM 149.042969 1571609018.6020
MEM 149.042969 1571609018.7020
MEM 149.042969 1571609018.8020
MEM 149.042969 1571609018.9030
MEM 149.042969 1571609019.0030
MEM 149.042969 1571609019.1030
MEM 149.042969 1571609019.2030
MEM 149.042969 1571609019.3040
MEM 149.042969 1571609019.4040
MEM 149.042969 1571609019.5040
MEM 149.042969 1571609019.6040
MEM 149.042969 1571609019.7050
MEM 149.042969 1571609019.8050
MEM 149.042969 1571609019.9060
MEM 149.042969 1571609020.0060
MEM 149.042969 1571609020.1060
MEM 149.042969 1571609020.2070
MEM 149.042969 1571609020.3070
MEM 149.042969 1571609020.4080
MEM 149.042969 1571609020.5080
MEM 149.042969 1571609020.6080
MEM 149.042969 1571609020.7080
MEM 149.042969 1571609020.8090
MEM 149.042969 1571609020.9090
MEM 149.042969 1571609021.0090
MEM 149.042969 1571609021.1100
MEM 149.042969 1571609021.2100
MEM 149.042969 1571609021.3100
MEM 149.042969 1571609021.4100
MEM 149.042969 1571609021.5110
MEM 149.042969 1571609021.6110
MEM 149.042969 1571609021.7120
MEM 149.042969 1571609021.8120
MEM 149.042969 1571609021.9130
MEM 149.042969 1571609022.0130
MEM 149.042969 1571609022.1140
MEM 149.042969 1571609022.2150
MEM 149.042969 1571609022.3150
MEM 149.042969 1571609022.4150
MEM 149.042969 1571609022.5160
MEM 149.042969 1571609022.6160
MEM 149.042969 1571609022.7160
MEM 149.042969 1571609022.8170
MEM 149.042969 1571609022.9170
MEM 149.042969 1571609023.0170
MEM 149.042969 1571609023.1170
MEM 149.042969 1571609023.2180
MEM 149.042969 1571609023.3180
MEM 149.042969 1571609023.4190
MEM 149.042969 1571609023.5190
MEM 149.042969 1571609023.6190
MEM 149.042969 1571609023.7200
MEM 149.042969 1571609023.8200
MEM 149.042969 1571609023.9210
MEM 149.042969 1571609024.0210
MEM 149.042969 1571609024.1220
MEM 149.042969 1571609024.2220
MEM 149.042969 1571609024.3220
MEM 149.042969 1571609024.4230
MEM 149.042969 1571609024.5230
MEM 149.042969 1571609024.6230
MEM 149.042969 1571609024.7230
MEM 149.042969 1571609024.8240
MEM 149.042969 1571609024.9240
MEM 149.042969 1571609025.0240
MEM 149.042969 1571609025.1240
MEM 149.042969 1571609025.2250
MEM 149.042969 1571609025.3250
MEM 149.042969 1571609025.4260
MEM 149.042969 1571609025.5260
MEM 149.042969 1571609025.6270
MEM 149.042969 1571609025.7270
MEM 149.042969 1571609025.8270
MEM 149.042969 1571609025.9280
MEM 149.042969 1571609026.0280
MEM 149.042969 1571609026.1280
MEM 149.042969 1571609026.2280
MEM 149.042969 1571609026.3290
MEM 149.042969 1571609026.4290
MEM 149.042969 1571609026.5290
MEM 149.042969 1571609026.6300
MEM 149.042969 1571609026.7300
MEM 149.042969 1571609026.8300
MEM 149.042969 1571609026.9300
MEM 149.042969 1571609027.0310
MEM 149.042969 1571609027.1310
MEM 149.042969 1571609027.2310
MEM 149.042969 1571609027.3310
MEM 149.042969 1571609027.4320
MEM 149.042969 1571609027.5330
MEM 149.042969 1571609027.6330
MEM 149.042969 1571609027.7330
MEM 149.042969 1571609027.8330
MEM 149.042969 1571609027.9340
MEM 149.042969 1571609028.0340
MEM 149.042969 1571609028.1340
MEM 149.042969 1571609028.2350
MEM 149.042969 1571609028.3350
MEM 149.042969 1571609028.4350
MEM 149.042969 1571609028.5360
MEM 149.042969 1571609028.6360
MEM 149.042969 1571609028.7360
MEM 149.042969 1571609028.8370
MEM 149.042969 1571609028.9370
MEM 149.042969 1571609029.0370
MEM 149.042969 1571609029.1380
MEM 149.042969 1571609029.2380
MEM 149.042969 1571609029.3390
MEM 149.042969 1571609029.4390
MEM 149.042969 1571609029.5390
MEM 149.042969 1571609029.6400
MEM 149.042969 1571609029.7400
MEM 149.042969 1571609029.8400
MEM 149.042969 1571609029.9410
MEM 149.042969 1571609030.0410
MEM 149.042969 1571609030.1410
MEM 149.042969 1571609030.2410
MEM 149.042969 1571609030.3420
MEM 149.042969 1571609030.4420
MEM 149.042969 1571609030.5420
MEM 149.042969 1571609030.6420
MEM 149.042969 1571609030.7430
MEM 149.042969 1571609030.8430
MEM 149.042969 1571609030.9440
MEM 149.042969 1571609031.0440
MEM 149.042969 1571609031.1440
MEM 149.042969 1571609031.2440
MEM 149.042969 1571609031.3460
MEM 149.042969 1571609031.4470
MEM 149.042969 1571609031.5470
MEM 149.042969 1571609031.6480
MEM 149.042969 1571609031.7480
MEM 149.042969 1571609031.8490
MEM 149.042969 1571609031.9490
MEM 149.042969 1571609032.0500
MEM 149.042969 1571609032.1510
MEM 149.042969 1571609032.2510
MEM 149.042969 1571609032.3520
MEM 149.042969 1571609032.4520
MEM 149.042969 1571609032.5560
MEM 149.042969 1571609032.6560
MEM 149.042969 1571609032.7560
MEM 149.042969 1571609032.8560
MEM 149.042969 1571609032.9570
MEM 149.042969 1571609033.0570
MEM 149.042969 1571609033.1570
MEM 149.042969 1571609033.2580
MEM 149.042969 1571609033.3590
MEM 149.042969 1571609033.4590
MEM 149.042969 1571609033.5590
MEM 149.042969 1571609033.6600
MEM 149.042969 1571609033.7600
MEM 149.042969 1571609033.8610
MEM 149.042969 1571609033.9620
MEM 149.042969 1571609034.0630
MEM 149.042969 1571609034.1630
MEM 149.042969 1571609034.2640
MEM 149.042969 1571609034.3650
MEM 149.042969 1571609034.4650
MEM 149.042969 1571609034.5650
MEM 149.042969 1571609034.6660
MEM 149.042969 1571609034.7660
MEM 149.042969 1571609034.8670
MEM 149.042969 1571609034.9670
MEM 149.042969 1571609035.0700
MEM 149.042969 1571609035.1700
MEM 149.042969 1571609035.2700
MEM 149.042969 1571609035.3710
MEM 149.042969 1571609035.4710
MEM 149.042969 1571609035.5720
MEM 149.042969 1571609035.6720
MEM 149.042969 1571609035.7730
MEM 149.042969 1571609035.8730
MEM 149.042969 1571609035.9730
MEM 149.042969 1571609036.0740
MEM 149.042969 1571609036.1750
MEM 149.042969 1571609036.2750
MEM 149.042969 1571609036.3750
MEM 149.042969 1571609036.4760
MEM 149.042969 1571609036.5760
MEM 149.042969 1571609036.6760
MEM 149.042969 1571609036.7760
MEM 149.042969 1571609036.8770
MEM 149.042969 1571609036.9770
MEM 149.042969 1571609037.0770
MEM 149.042969 1571609037.1780
MEM 149.042969 1571609037.2780
MEM 149.042969 1571609037.3790
MEM 149.042969 1571609037.4790
MEM 149.042969 1571609037.5800
MEM 149.042969 1571609037.6810
MEM 149.042969 1571609037.7810
MEM 149.042969 1571609037.8810
MEM 149.042969 1571609037.9820
MEM 149.042969 1571609038.0820
MEM 149.042969 1571609038.1820
MEM 149.042969 1571609038.2820
MEM 149.042969 1571609038.3830
MEM 149.042969 1571609038.4830
